danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,artist_popularity,year,artistFeatured,billboard
0.719,0.819,-10.579,0.0448,0.231,0.0222,0.0808,0.794,103.078,303200,35,81,1989,0,1
0.529,0.474,-10.272,0.0282,0.318,0.0064,0.22,0.386,125.893,327827,5,80,1989,0,1
0.794,0.726,-11.84,0.104,0.00457,0.000167,0.0639,0.665,123.968,337093,1,60,1989,0,1
0.499,0.517,-9.044,0.0287,0.338,0,0.236,0.281,144.138,244840,39,36,1990,0,1
0.738,0.821,-10.105,0.051,0.0273,0.00139,0.241,0.645,112.095,287733,6,10,1989,0,1
0.43,0.663,-10.579,0.0319,0.216,1.85E-05,0.0521,0.537,176.378,233427,2,76,1989,0,1
0.602,0.523,-8.753,0.034,0.444,5.40E-06,0.05,0.374,74.005,210960,49,65,1989,0,1
0.671,0.914,-4.598,0.107,0.573,2.77E-06,0.0856,0.806,101.201,265760,62,60,1989,0,1
0.645,0.8,-9.954,0.054,0.0651,2.83E-05,0.0644,0.661,137.127,197760,44,66,1990,0,1
0.708,0.681,-11.226,0.0422,0.0152,3.43E-05,0.0373,0.814,111.574,247840,49,36,1989,0,1
0.657,0.828,-9.344,0.0283,0.0892,0,0.0575,0.908,123.799,282867,50,45,1989,0,1
0.714,0.906,-4.921,0.0525,0.00474,5.66E-05,0.339,0.73,113.991,314973,23,21,2013,0,1
0.586,0.306,-14.632,0.027,0.476,1.43E-05,0.0904,0.0844,115.339,318733,12,53,1988,0,1
0.658,0.86,-8.085,0.0462,0.161,0.00155,0.305,0.942,107.068,296333,0,1,1990,0,1
0.745,0.453,-9.694,0.0288,0.593,0,0.173,0.523,109.616,331200,43,63,1989,0,1
0.77,0.64,-11.568,0.114,0.0397,0.1,0.125,0.699,98.921,428013,0,33,2009,0,1
0.399,0.708,-10.541,0.0387,0.118,0,0.179,0.688,207.424,235627,0,69,1989,0,1
0.524,0.759,-4.152,0.0286,0.00622,5.65E-05,0.0652,0.283,118.001,270187,56,77,1989,0,1
0.582,0.521,-11.528,0.0249,0.221,0,0.21,0.405,88.131,324667,48,68,1989,0,1
0.391,0.647,-10.882,0.0396,0.27,0,0.112,0.553,204.411,256293,5,74,1989,0,1
0.634,0.784,-11.363,0.039,0.107,3.10E-05,0.208,0.654,119.067,298547,23,46,1989,0,1
0.611,0.849,-9.124,0.0511,0.00142,0.179,0.146,0.961,118.31,251600,26,37,1990,0,1
0.703,0.517,-13.644,0.0529,0.000407,0.0969,0.0963,0.768,104.833,234067,50,37,2005,0,1
0.494,0.829,-4.966,0.0628,0.0868,6.41E-05,0.257,0.174,142.601,388427,1,80,1989,0,1
0.566,0.437,-9.705,0.0341,0.929,0.000459,0.138,0.341,127.922,401067,1,60,1989,0,1
0.676,0.852,-6.792,0.0364,0.331,0,0.0683,0.697,119.814,251840,48,77,1989,0,1
0.679,0.657,-9.897,0.0255,0.4,0,0.0497,0.546,97.8,266867,69,58,1990,0,1
0.684,0.889,-6.297,0.0494,0.00345,0.000117,0.304,0.858,118.167,282067,0,47,1979,0,1
0.69,0.817,-10.137,0.0478,0.0109,0.00276,0.103,0.285,116.211,289560,51,81,1990,1,1
0.84,0.56,-10.53,0.21,0.00195,0.00417,0.633,0.775,111.815,261853,67,58,1990,0,1
0.561,0.498,-9.91,0.026,0.622,0.000122,0.163,0.367,138.172,241840,22,49,1995,0,1
0.813,0.693,-8,0.266,0.0341,0,0.121,0.618,103.508,391693,6,61,1990,0,1
0.653,0.875,-7.864,0.0346,0.0983,0.569,0.537,0.963,111.723,386507,33,71,1989,0,1
0.626,0.746,-8.832,0.0282,0.16,0,0.0618,0.8,102.896,310893,67,71,1990,0,1
0.519,0.61,-10.256,0.036,0.0766,6.49E-05,0.248,0.232,121.324,346627,55,46,1989,0,1
0.644,0.856,-10.663,0.0526,0.0766,0,0.0813,0.542,121.055,252667,13,55,1992,0,1
0.94,0.573,-11.02,0.08,0.0352,2.17E-06,0.101,0.884,107.757,236240,0,64,1990,0,1
0.52,0.652,-6.655,0.0274,0.34,5.49E-05,0.256,0.722,80.609,258787,68,74,1995,1,1
0.639,0.347,-11.425,0.0273,0.478,1.85E-06,0.119,0.329,136.453,287452,21,20,2009,0,1
0.733,0.566,-12.06,0.039,0.0966,0,0.074,0.775,141.94,275827,55,51,1989,0,1
0.564,0.715,-10.66,0.0305,0.176,0.00207,0.279,0.731,139.492,255093,31,83,1990,1,1
0.867,0.517,-13.222,0.0875,0.00456,0.000339,0.0864,0.866,133.148,257360,72,61,1990,0,1
0.655,0.687,-7.612,0.132,0.0392,0.000515,0.1,0.423,128.402,232731,35,37,1990,0,1
0.677,0.374,-13.256,0.0258,0.164,0.00944,0.051,0.522,93.06,276000,3,80,1989,0,1
0.428,0.497,-12.052,0.0331,0.0574,0.000316,0.0529,0.136,132.743,286693,1,38,1989,0,1
0.611,0.815,-6.301,0.0356,0.0438,3.12E-05,0.154,0.7,120.985,217933,33,32,1990,0,1
0.79,0.533,-14.303,0.0358,0.0862,0.00541,0.0381,0.981,120.072,249200,32,46,1990,0,1
0.403,0.613,-9.567,0.0282,0.128,0.000309,0.13,0.333,152.917,284733,29,67,1989,0,1
0.728,0.464,-11.156,0.0605,0.0865,0,0.343,0.383,96.944,304467,59,62,1990,0,1
0.717,0.825,-6.104,0.0349,0.02,4.95E-05,0.321,0.939,126.984,296000,40,64,1989,0,1
0.373,0.303,-16.456,0.0292,0.109,0,0.174,0.32,162.227,284067,15,30,1990,0,1
0.599,0.609,-12.164,0.0255,0.00147,0.000746,0.116,0.749,126.011,314600,46,46,1991,0,1
0.707,0.79,-10.427,0.0297,0.123,0.000205,0.0858,0.918,107.414,284307,0,59,1989,0,1
0.83,0.712,-7.447,0.0446,0.0105,0.24,0.049,0.814,103.141,211160,33,43,1989,0,1
0.782,0.881,-7.763,0.064,0.0418,0,0.125,0.909,102.491,218840,11,54,1990,0,1
0.667,0.874,-6.937,0.0441,0.0163,0.00246,0.322,0.865,111.871,333800,37,56,1990,0,1
0.607,0.59,-11.957,0.0311,0.361,0.0207,0.116,0.228,112.938,372813,2,77,1990,0,1
0.787,0.63,-12.295,0.0609,0.0274,6.69E-06,0.161,0.882,125.347,267293,62,62,1990,0,1
0.752,0.729,-15.565,0.0443,0.0814,0.34,0.861,0.572,108.91,344307,0,62,1990,0,1
0.373,0.303,-16.456,0.0292,0.109,0,0.174,0.32,162.227,284067,15,30,1990,0,1
0.488,0.881,-4.66,0.044,0.000771,0.00189,0.823,0.291,98.137,257293,39,50,1989,0,1
0.603,0.939,-5.498,0.0398,0.0037,0,0.0651,0.61,144.052,281493,0,71,1990,0,1
0.966,0.505,-14.762,0.111,0.0678,0,0.197,0.826,113.592,258533,44,35,1989,0,1
0.643,0.742,-9.67,0.0275,7.39E-05,0.0225,0.305,0.709,124.85,292173,0,85,1989,0,1
0.429,0.326,-12.703,0.03,0.377,0,0.101,0.185,77.849,228267,0,69,1989,0,1
0.445,0.75,-7.159,0.035,0.00805,0,0.0358,0.466,95.957,230440,18,66,2018,0,1
0.676,0.435,-11.85,0.0258,0.654,0.00273,0.0901,0.476,89.965,254773,37,57,2001,0,1
0.669,0.6,-12.724,0.131,0.238,7.92E-05,0.0613,0.916,111.833,209707,1,69,1994,0,1
0.808,0.535,-12.521,0.0353,0.179,9.91E-05,0.158,0.848,114.031,220627,74,85,1979,0,1
0.65,0.382,-15.26,0.0406,0.164,6.16E-06,0.199,0.703,91.147,258640,0,71,2006,0,1
0.746,0.703,-7.853,0.0291,0.0014,0.00414,0.066,0.733,111.569,257160,54,62,1979,0,1
0.473,0.62,-6.908,0.029,0.216,0,0.352,0.673,168.914,353520,44,63,2004,0,1
0.388,0.368,-10.984,0.0289,0.319,2.02E-06,0.0992,0.175,128.527,313320,60,61,1979,0,1
0.617,0.761,-6.815,0.0466,0.689,1.80E-06,0.354,0.74,76.939,163107,38,92,2014,1,1
0.735,0.534,-12.154,0.0295,0.423,0.00267,0.204,0.551,127.01,275107,59,83,1979,0,1
0.803,0.521,-7.775,0.0276,0.139,0.00899,0.081,0.969,99.46,221234,56,79,1979,0,1
0.764,0.664,-7.868,0.0269,0.131,1.40E-05,0.0889,0.962,116.107,161600,8,73,2010,1,1
0.433,0.159,-15.363,0.0295,0.908,0,0.13,0.382,78.989,195200,50,58,1997,0,1
0.83,0.596,-6.996,0.0415,0.0902,0.000242,0.345,0.915,123.28,268707,32,55,1980,0,1
0.734,0.448,-13.904,0.0342,0.0993,4.30E-06,0.379,0.654,127.464,241507,3,69,1979,0,1
0.694,0.394,-15.881,0.0428,0.0781,0.000677,0.247,0.719,104.126,238747,77,84,1979,0,1
0.837,0.703,-9.385,0.0415,0.415,2.73E-05,0.153,0.914,121.556,245480,45,65,2007,1,1
0.718,0.436,-13.524,0.032,0.339,0,0.0504,0.962,109.437,246293,44,63,1979,0,1
0.801,0.388,-12.135,0.0505,0.0123,7.16E-05,0.0924,0.577,112.367,223293,44,55,1979,0,1
0.718,0.533,-11.072,0.121,0.406,1.91E-06,0.121,0.681,104.938,226827,1,69,1999,1,1
0.438,0.823,-7.688,0.0687,0.000538,9.09E-06,0.152,0.826,165.67,137387,27,65,2015,1,1
0.551,0.628,-13.799,0.036,0.0336,0.000194,0.151,0.777,142.167,212893,62,72,1981,1,1
0.893,0.863,-5.401,0.033,0.0136,0.206,0.387,0.652,125.024,234053,24,14,2006,0,1
0.55,0.443,-12.297,0.0348,0.456,2.28E-06,0.125,0.593,84.129,252800,40,33,1996,0,1
0.348,0.313,-11.379,0.0324,0.866,0.000257,0.13,0.356,82.004,220600,46,52,2000,0,1
0.707,0.346,-12.397,0.0251,0.69,0.145,0.1,0.49,85.094,295050,62,79,1979,0,1
0.827,0.595,-13.909,0.0565,0.182,0,0.0785,0.921,118.741,246000,62,85,1979,0,1
0.59,0.589,-9.859,0.03,0.37,1.22E-06,0.162,0.501,114.471,231133,59,73,2003,1,1
0.604,0.695,-6.333,0.0263,0.308,0.028,0.282,0.514,122.536,212960,31,71,2011,1,1
0.734,0.735,-10.13,0.0524,0.373,0,0.227,0.883,103.862,177427,56,63,2009,0,1
0.567,0.945,-7.243,0.0458,0.175,2.60E-06,0.35,0.961,150.792,253200,63,80,1980,0,1
0.715,0.994,-6.154,0.109,0.306,0.000333,0.435,0.749,129.587,249104,29,55,2008,0,1
0.585,0.465,-6.101,0.0248,0.574,0,0.142,0.307,80.32,221827,1,71,2008,1,1
0.608,0.658,-6.203,0.0542,0.338,0,0.216,0.899,153.269,326800,47,57,2002,0,1
0.869,0.779,-8.344,0.0404,0.169,0.0216,0.0692,0.924,119.551,247133,60,56,2003,0,1
0.606,0.457,-9.366,0.0293,0.279,1.87E-05,0.389,0.534,99.402,190760,32,65,2015,1,1
0.54,0.616,-8.099,0.0478,0.0547,0.000492,0.0627,0.801,128.154,237893,27,57,2009,0,1
0.562,0.672,-9.409,0.0451,0.0106,0.000205,0.977,0.625,137.47,207840,21,78,2001,0,1
0.674,0.771,-5.612,0.0246,0.28,0.0318,0.133,0.718,109.618,333720,63,71,1980,0,1
0.258,0.0971,-13.002,0.0302,0.94,0,0.122,0.0767,65.346,215027,43,62,2008,0,1
0.613,0.68,-6.671,0.0257,0.385,5.48E-06,0.0916,0.733,144.137,289161,40,85,2017,1,1
0.745,0.655,-7.589,0.166,0.0958,1.99E-06,0.0895,0.582,141.429,177267,60,80,2001,1,1
0.724,0.565,-11.485,0.0424,0.139,9.04E-05,0.0633,0.715,122.461,213973,10,46,1980,0,1
0.293,0.0348,-23.92,0.0414,0.962,0.000212,0.105,0.101,130.959,218267,57,85,1979,0,1
0.783,0.669,-9.438,0.043,0.355,0,0.0826,0.871,122.772,236693,36,65,1993,0,1
0.699,0.598,-6.89,0.0274,0.0155,5.15E-05,0.104,0.607,103.653,269520,0,70,2005,0,1
0.461,0.454,-12.352,0.0488,0.404,0,0.0657,0.703,104.556,167107,42,51,1980,0,1
0.551,0.432,-11.717,0.0379,0.0291,0,0.0563,0.617,74.513,279400,49,55,1995,0,1
0.868,0.717,-8.533,0.0613,0.0265,0.011,0.0835,0.903,118.951,457880,14,54,2011,0,1
0.647,0.694,-7.365,0.0284,0.0364,0,0.0776,0.694,121.975,193560,2,32,2008,0,1
0.469,0.382,-13.203,0.0374,0.364,0.00025,0.36,0.178,149.994,256147,69,67,1979,0,1
0.678,0.621,-5.478,0.0623,0.111,0.0973,0.0394,0.776,113.389,339400,56,83,1980,0,1
0.877,0.843,-8.518,0.0672,0.175,0.0522,0.0447,0.866,107.848,245600,58,71,1980,0,1
0.651,0.653,-9.731,0.0545,0.365,0.000117,0.0742,0.729,164.912,164653,59,51,1980,0,1
0.523,0.529,-10.338,0.055,0.368,1.49E-06,0.0733,0.682,205.315,218160,39,62,1993,0,1
0.506,0.425,-9.96,0.0256,0.301,0,0.382,0.361,108.498,241400,22,73,1999,0,1
0.867,0.79,-5.424,0.0518,0.343,0.0131,0.245,0.814,110.048,219560,60,68,1995,0,1
0.714,0.885,-8.805,0.0414,0.21,0.0203,0.103,0.952,118.657,242520,43,74,2007,0,1
0.945,0.392,-10.757,0.159,0.0384,0.378,0.132,0.807,110.11,214960,34,92,2004,0,1
0.66,0.639,-12.749,0.0369,0.0966,0.00104,0.0442,0.843,84.124,194667,56,55,1976,0,1
0.51,0.226,-14.307,0.0292,0.666,2.30E-06,0.318,0.174,71.401,252600,51,40,1980,0,1
0.554,0.833,-7.562,0.0459,0.128,1.75E-06,0.3,0.95,162.854,226373,55,71,1997,0,1
0.484,0.469,-7.35,0.0257,0.489,9.58E-05,0.291,0.307,169.678,231227,53,70,2002,1,1
0.751,0.469,-9.208,0.0313,0.491,3.40E-05,0.0666,0.95,118.147,258307,34,72,2007,0,1
0.889,0.797,-6.307,0.0559,0.161,0.000563,0.0558,0.971,114.839,217920,16,67,2017,0,1
0.455,0.267,-13.156,0.0311,0.633,4.65E-06,0.132,0.171,67.858,231267,2,71,2006,0,1
0.778,0.64,-12.061,0.0446,0.369,0.0115,0.137,0.766,137.253,227173,30,69,1980,1,1
0.739,0.566,-13.534,0.0335,0.384,3.10E-06,0.0735,0.739,114.045,325173,63,54,1995,0,1
0.783,0.832,-8.295,0.0529,0.262,0.124,0.0952,0.786,109.87,235840,18,55,2003,0,1
0.887,0.507,-11.183,0.0516,0.0437,0.000736,0.212,0.967,131.081,291693,0,81,2002,0,1
0.701,0.79,-6.16,0.0725,0.301,6.06E-05,0.179,0.421,99.104,236547,57,76,1980,0,1
0.728,0.511,-11.178,0.0233,0.198,0.00052,0.322,0.714,96.406,220533,45,61,1980,0,1
0.648,0.597,-13.247,0.0283,0.0015,0.00021,0.0983,0.879,134.115,220440,39,62,1980,1,1
0.637,0.893,-7.153,0.0273,0.097,0.00234,0.328,0.969,106.056,205533,0,81,2015,0,1
0.715,0.702,-6.055,0.0296,0.109,7.73E-06,0.255,0.954,127.446,171293,11,65,1999,0,1
0.355,0.0629,-19.544,0.0338,0.899,0.000631,0.0975,0.203,124.422,224867,46,70,1985,0,1
0.27,0.282,-9.88,0.0327,0.629,0,0.0924,0.0787,171.555,264760,48,66,1995,0,1
0.625,0.505,-12.555,0.0798,0.561,5.97E-06,0.08,0.531,72.907,243400,0,81,2007,1,1
0.836,0.509,-13.668,0.0548,0.467,4.10E-06,0.0436,0.949,138.713,276493,70,63,1979,0,1
0.294,0.206,-17.025,0.0391,0.895,3.47E-05,0.0893,0.163,62.156,217893,50,72,1980,0,1
0.626,0.425,-15.656,0.0356,0.231,0,0.114,0.952,150.875,264333,68,70,1980,0,1
0.485,0.555,-6.928,0.0279,0.201,0,0.11,0.364,78.085,208000,49,73,2003,1,1
0.777,0.8,-5.803,0.0276,0.181,0.00204,0.201,0.969,96.674,280267,45,72,1980,0,1
0.276,0.579,-6.553,0.0353,0.287,2.08E-06,0.0908,0.62,200.648,235000,0,71,2002,1,1
0.69,0.565,-10.824,0.0365,0.0135,0.00172,0.228,0.0607,103.562,332080,25,77,2008,1,1
0.788,0.54,-8.897,0.0512,0.0777,0.0419,0.287,0.835,147.836,247293,8,79,1980,0,1
0.685,0.718,-7.724,0.0521,0.122,0,0.0556,0.958,131.463,191067,61,55,1976,0,1
0.355,0.445,-10.221,0.028,0.401,0,0.244,0.357,76.093,236027,44,71,1981,1,1
0.843,0.656,-11.184,0.0595,0.0466,0.0187,0.169,0.931,121.112,215653,65,69,2009,1,1
0.558,0.614,-10.836,0.0391,0.221,1.64E-05,0.0649,0.808,103.775,180893,31,78,2003,0,1
0.326,0.312,-10.307,0.0284,0.678,1.16E-06,0.11,0.13,137.115,264960,42,66,1980,0,1
0.588,0.656,-6.373,0.0224,0.378,0.00227,0.042,0.746,79.701,212933,72,76,1980,0,1
0.306,0.722,-5.963,0.034,0.0519,0,0.117,0.41,174.732,200293,72,69,1980,0,1
0.939,0.26,-16.47,0.0647,0.0142,0.00119,0.0381,0.748,119.653,307733,36,71,1985,0,1
0.445,0.75,-7.159,0.035,0.00805,0,0.0358,0.466,95.957,230440,18,66,2018,0,1
0.676,0.435,-11.85,0.0258,0.654,0.00273,0.0901,0.476,89.965,254773,37,57,2001,0,1
0.669,0.6,-12.724,0.131,0.238,7.92E-05,0.0613,0.916,111.833,209707,1,69,1994,0,1
0.808,0.535,-12.521,0.0353,0.179,9.91E-05,0.158,0.848,114.031,220627,74,85,1979,0,1
0.65,0.382,-15.26,0.0406,0.164,6.16E-06,0.199,0.703,91.147,258640,0,71,2006,0,1
0.746,0.703,-7.853,0.0291,0.0014,0.00414,0.066,0.733,111.569,257160,54,62,1979,0,1
0.473,0.62,-6.908,0.029,0.216,0,0.352,0.673,168.914,353520,44,63,2004,0,1
0.388,0.368,-10.984,0.0289,0.319,2.02E-06,0.0992,0.175,128.527,313320,60,61,1979,0,1
0.617,0.761,-6.815,0.0466,0.689,1.80E-06,0.354,0.74,76.939,163107,38,92,2014,1,1
0.735,0.534,-12.154,0.0295,0.423,0.00267,0.204,0.551,127.01,275107,59,83,1979,0,1
0.803,0.521,-7.775,0.0276,0.139,0.00899,0.081,0.969,99.46,221234,56,79,1979,0,1
0.764,0.664,-7.868,0.0269,0.131,1.40E-05,0.0889,0.962,116.107,161600,8,73,2010,1,1
0.433,0.159,-15.363,0.0295,0.908,0,0.13,0.382,78.989,195200,50,58,1997,0,1
0.83,0.596,-6.996,0.0415,0.0902,0.000242,0.345,0.915,123.28,268707,32,55,1980,0,1
0.734,0.448,-13.904,0.0342,0.0993,4.30E-06,0.379,0.654,127.464,241507,3,69,1979,0,1
0.694,0.394,-15.881,0.0428,0.0781,0.000677,0.247,0.719,104.126,238747,77,84,1979,0,1
0.837,0.703,-9.385,0.0415,0.415,2.73E-05,0.153,0.914,121.556,245480,45,65,2007,1,1
0.718,0.436,-13.524,0.032,0.339,0,0.0504,0.962,109.437,246293,44,63,1979,0,1
0.801,0.388,-12.135,0.0505,0.0123,7.16E-05,0.0924,0.577,112.367,223293,44,55,1979,0,1
0.718,0.533,-11.072,0.121,0.406,1.91E-06,0.121,0.681,104.938,226827,1,69,1999,1,1
0.438,0.823,-7.688,0.0687,0.000538,9.09E-06,0.152,0.826,165.67,137387,27,65,2015,1,1
0.551,0.628,-13.799,0.036,0.0336,0.000194,0.151,0.777,142.167,212893,62,72,1981,1,1
0.893,0.863,-5.401,0.033,0.0136,0.206,0.387,0.652,125.024,234053,24,14,2006,0,1
0.55,0.443,-12.297,0.0348,0.456,2.28E-06,0.125,0.593,84.129,252800,40,33,1996,0,1
0.348,0.313,-11.379,0.0324,0.866,0.000257,0.13,0.356,82.004,220600,46,52,2000,0,1
0.707,0.346,-12.397,0.0251,0.69,0.145,0.1,0.49,85.094,295050,62,79,1979,0,1
0.827,0.595,-13.909,0.0565,0.182,0,0.0785,0.921,118.741,246000,62,85,1979,0,1
0.59,0.589,-9.859,0.03,0.37,1.22E-06,0.162,0.501,114.471,231133,59,73,2003,1,1
0.604,0.695,-6.333,0.0263,0.308,0.028,0.282,0.514,122.536,212960,31,71,2011,1,1
0.734,0.735,-10.13,0.0524,0.373,0,0.227,0.883,103.862,177427,56,63,2009,0,1
0.567,0.945,-7.243,0.0458,0.175,2.60E-06,0.35,0.961,150.792,253200,63,80,1980,0,1
0.715,0.994,-6.154,0.109,0.306,0.000333,0.435,0.749,129.587,249104,29,55,2008,0,1
0.585,0.465,-6.101,0.0248,0.574,0,0.142,0.307,80.32,221827,1,71,2008,1,1
0.608,0.658,-6.203,0.0542,0.338,0,0.216,0.899,153.269,326800,47,57,2002,0,1
0.869,0.779,-8.344,0.0404,0.169,0.0216,0.0692,0.924,119.551,247133,60,56,2003,0,1
0.606,0.457,-9.366,0.0293,0.279,1.87E-05,0.389,0.534,99.402,190760,32,65,2015,1,1
0.54,0.616,-8.099,0.0478,0.0547,0.000492,0.0627,0.801,128.154,237893,27,57,2009,0,1
0.562,0.672,-9.409,0.0451,0.0106,0.000205,0.977,0.625,137.47,207840,21,78,2001,0,1
0.674,0.771,-5.612,0.0246,0.28,0.0318,0.133,0.718,109.618,333720,63,71,1980,0,1
0.258,0.0971,-13.002,0.0302,0.94,0,0.122,0.0767,65.346,215027,43,62,2008,0,1
0.613,0.68,-6.671,0.0257,0.385,5.48E-06,0.0916,0.733,144.137,289161,40,85,2017,1,1
0.745,0.655,-7.589,0.166,0.0958,1.99E-06,0.0895,0.582,141.429,177267,60,80,2001,1,1
0.724,0.565,-11.485,0.0424,0.139,9.04E-05,0.0633,0.715,122.461,213973,10,46,1980,0,1
0.293,0.0348,-23.92,0.0414,0.962,0.000212,0.105,0.101,130.959,218267,57,85,1979,0,1
0.783,0.669,-9.438,0.043,0.355,0,0.0826,0.871,122.772,236693,36,65,1993,0,1
0.699,0.598,-6.89,0.0274,0.0155,5.15E-05,0.104,0.607,103.653,269520,0,70,2005,0,1
0.461,0.454,-12.352,0.0488,0.404,0,0.0657,0.703,104.556,167107,42,51,1980,0,1
0.551,0.432,-11.717,0.0379,0.0291,0,0.0563,0.617,74.513,279400,49,55,1995,0,1
0.868,0.717,-8.533,0.0613,0.0265,0.011,0.0835,0.903,118.951,457880,14,54,2011,0,1
0.647,0.694,-7.365,0.0284,0.0364,0,0.0776,0.694,121.975,193560,2,32,2008,0,1
0.469,0.382,-13.203,0.0374,0.364,0.00025,0.36,0.178,149.994,256147,69,67,1979,0,1
0.678,0.621,-5.478,0.0623,0.111,0.0973,0.0394,0.776,113.389,339400,56,83,1980,0,1
0.877,0.843,-8.518,0.0672,0.175,0.0522,0.0447,0.866,107.848,245600,58,71,1980,0,1
0.651,0.653,-9.731,0.0545,0.365,0.000117,0.0742,0.729,164.912,164653,59,51,1980,0,1
0.523,0.529,-10.338,0.055,0.368,1.49E-06,0.0733,0.682,205.315,218160,39,62,1993,0,1
0.506,0.425,-9.96,0.0256,0.301,0,0.382,0.361,108.498,241400,22,73,1999,0,1
0.867,0.79,-5.424,0.0518,0.343,0.0131,0.245,0.814,110.048,219560,60,68,1995,0,1
0.714,0.885,-8.805,0.0414,0.21,0.0203,0.103,0.952,118.657,242520,43,74,2007,0,1
0.945,0.392,-10.757,0.159,0.0384,0.378,0.132,0.807,110.11,214960,34,92,2004,0,1
0.66,0.639,-12.749,0.0369,0.0966,0.00104,0.0442,0.843,84.124,194667,56,55,1976,0,1
0.51,0.226,-14.307,0.0292,0.666,2.30E-06,0.318,0.174,71.401,252600,51,40,1980,0,1
0.554,0.833,-7.562,0.0459,0.128,1.75E-06,0.3,0.95,162.854,226373,55,71,1997,0,1
0.484,0.469,-7.35,0.0257,0.489,9.58E-05,0.291,0.307,169.678,231227,53,70,2002,1,1
0.751,0.469,-9.208,0.0313,0.491,3.40E-05,0.0666,0.95,118.147,258307,34,72,2007,0,1
0.889,0.797,-6.307,0.0559,0.161,0.000563,0.0558,0.971,114.839,217920,16,67,2017,0,1
0.455,0.267,-13.156,0.0311,0.633,4.65E-06,0.132,0.171,67.858,231267,2,71,2006,0,1
0.778,0.64,-12.061,0.0446,0.369,0.0115,0.137,0.766,137.253,227173,30,69,1980,1,1
0.739,0.566,-13.534,0.0335,0.384,3.10E-06,0.0735,0.739,114.045,325173,63,54,1995,0,1
0.783,0.832,-8.295,0.0529,0.262,0.124,0.0952,0.786,109.87,235840,18,55,2003,0,1
0.887,0.507,-11.183,0.0516,0.0437,0.000736,0.212,0.967,131.081,291693,0,81,2002,0,1
0.701,0.79,-6.16,0.0725,0.301,6.06E-05,0.179,0.421,99.104,236547,57,76,1980,0,1
0.728,0.511,-11.178,0.0233,0.198,0.00052,0.322,0.714,96.406,220533,45,61,1980,0,1
0.648,0.597,-13.247,0.0283,0.0015,0.00021,0.0983,0.879,134.115,220440,39,62,1980,1,1
0.637,0.893,-7.153,0.0273,0.097,0.00234,0.328,0.969,106.056,205533,0,81,2015,0,1
0.715,0.702,-6.055,0.0296,0.109,7.73E-06,0.255,0.954,127.446,171293,11,65,1999,0,1
0.355,0.0629,-19.544,0.0338,0.899,0.000631,0.0975,0.203,124.422,224867,46,70,1985,0,1
0.27,0.282,-9.88,0.0327,0.629,0,0.0924,0.0787,171.555,264760,48,66,1995,0,1
0.625,0.505,-12.555,0.0798,0.561,5.97E-06,0.08,0.531,72.907,243400,0,81,2007,1,1
0.836,0.509,-13.668,0.0548,0.467,4.10E-06,0.0436,0.949,138.713,276493,70,63,1979,0,1
0.294,0.206,-17.025,0.0391,0.895,3.47E-05,0.0893,0.163,62.156,217893,50,72,1980,0,1
0.626,0.425,-15.656,0.0356,0.231,0,0.114,0.952,150.875,264333,68,70,1980,0,1
0.485,0.555,-6.928,0.0279,0.201,0,0.11,0.364,78.085,208000,49,73,2003,1,1
0.777,0.8,-5.803,0.0276,0.181,0.00204,0.201,0.969,96.674,280267,45,72,1980,0,1
0.276,0.579,-6.553,0.0353,0.287,2.08E-06,0.0908,0.62,200.648,235000,0,71,2002,1,1
0.69,0.565,-10.824,0.0365,0.0135,0.00172,0.228,0.0607,103.562,332080,25,77,2008,1,1
0.788,0.54,-8.897,0.0512,0.0777,0.0419,0.287,0.835,147.836,247293,8,79,1980,0,1
0.685,0.718,-7.724,0.0521,0.122,0,0.0556,0.958,131.463,191067,61,55,1976,0,1
0.355,0.445,-10.221,0.028,0.401,0,0.244,0.357,76.093,236027,44,71,1981,1,1
0.843,0.656,-11.184,0.0595,0.0466,0.0187,0.169,0.931,121.112,215653,65,69,2009,1,1
0.558,0.614,-10.836,0.0391,0.221,1.64E-05,0.0649,0.808,103.775,180893,31,78,2003,0,1
0.326,0.312,-10.307,0.0284,0.678,1.16E-06,0.11,0.13,137.115,264960,42,66,1980,0,1
0.588,0.656,-6.373,0.0224,0.378,0.00227,0.042,0.746,79.701,212933,72,76,1980,0,1
0.306,0.722,-5.963,0.034,0.0519,0,0.117,0.41,174.732,200293,72,69,1980,0,1
0.939,0.26,-16.47,0.0647,0.0142,0.00119,0.0381,0.748,119.653,307733,36,71,1985,0,1
0.523,0.837,-8.005,0.0284,0.00129,0.0669,0.074,0.605,134.74,234200,45,59,1992,0,1
0.306,0.747,-5.456,0.0365,0.0575,5.03E-05,0.41,0.291,139.673,356160,9,80,1993,1,1
0.701,0.428,-11.286,0.0391,0.706,4.59E-05,0.0984,0.575,124.378,251907,0,72,1993,0,1
0.7,0.465,-10.43,0.0562,0.36,0.000157,0.143,0.306,137.823,340962,50,57,1993,0,1
0.523,0.837,-8.005,0.0284,0.00129,0.0669,0.074,0.605,134.74,234200,45,59,1992,0,1
0.631,0.749,-8.15,0.0576,0.205,5.21E-06,0.0667,0.437,89.646,247627,61,80,1993,1,1
0.851,0.651,-11.515,0.0601,0.109,1.20E-05,0.124,0.942,115.992,279360,52,48,1993,0,1
